0,92.5878,0.46618643,[Layer(dropoutx8)]
0,92.6156,3.30179119,[Layer(11x8)]
0,92.8668,0.42857730,[Layer(dropoutx32)]
0,96.0505,7.56777334,[Layer(33x16)]
0,106.2332,4.75969553,[Layer(11x32)]
0,114.5798,8.83700848,[Layer(55x32)]
0,135.2699,3.13278222,[Layer(33x8)]
0,136.1699,5.22046995,[Layer(11x64)]
0,137.5379,4.58409119,[Layer(11x16)]
0,149.0683,4.01006079,[Layer(11x64),Layer(11x16)]
0,154.5765,1.27003288,[Layer(33x16),Layer(dropoutx16)]
0,155.2070,13.15117931,[Layer(77x64)]
0,182.7418,3.17900634,[Layer(33x16),Layer(11x8)]
0,195.4241,1.75643945,[Layer(11x32),Layer(dropoutx16)]
0,214.6616,5.86589384,[Layer(11x16),Layer(55x32)]
0,215.2911,5.15488672,[Layer(77x64),Layer(55x32)]
0,228.3070,8.48281574,[Layer(11x32),Layer(33x32)]
0,228.3594,5.22229958,[Layer(33x8),Layer(55x64)]
== generation
0,92.5878,0.46618643,[Layer(dropoutx8)]
0,92.6156,3.30179119,[Layer(11x8)]
0,92.8668,0.42857730,[Layer(dropoutx32)]
0,96.0505,7.56777334,[Layer(33x16)]
0,106.2332,4.75969553,[Layer(11x32)]
0,114.5798,8.83700848,[Layer(55x32)]
0,135.2699,3.13278222,[Layer(33x8)]
0,136.1699,5.22046995,[Layer(11x64)]
0,137.5379,4.58409119,[Layer(11x16)]
0,149.0683,4.01006079,[Layer(11x64),Layer(11x16)]
0,154.5765,1.27003288,[Layer(33x16),Layer(dropoutx16)]
0,155.2070,13.15117931,[Layer(77x64)]
0,182.7418,3.17900634,[Layer(33x16),Layer(11x8)]
0,195.4241,1.75643945,[Layer(11x32),Layer(dropoutx16)]
0,214.6616,5.86589384,[Layer(11x16),Layer(55x32)]
0,215.2911,5.15488672,[Layer(77x64),Layer(55x32)]
0,228.3070,8.48281574,[Layer(11x32),Layer(33x32)]
0,228.3594,5.22229958,[Layer(33x8),Layer(55x64)]
1,282.0968,5.11828232,[Layer(33x16),Layer(11x16)]
1,298.0887,1.76983941,[Layer(55x32),Layer(dropoutx16)]
1,298.2196,4.04983807,[Layer(11x16),Layer(55x32),Layer(11x16)]
1,303.1316,6.76023340,[Layer(55x32),Layer(33x16)]
1,330.5747,3.57020640,[Layer(11x16),Layer(11x16)]
1,331.6218,6.82458067,[Layer(11x32),Layer(77x32)]
1,334.7409,14.88574886,[Layer(55x64)]
1,343.6472,2.33825326,[Layer(77x64),Layer(dropoutx8)]
1,382.7119,3.84341812,[Layer(55x32),Layer(77x16)]
1,417.2242,6.77411413,[Layer(77x64),Layer(77x64)]
== generation
0,92.5878,0.46618643,[Layer(dropoutx8)]
0,92.6156,3.30179119,[Layer(11x8)]
0,92.8668,0.42857730,[Layer(dropoutx32)]
0,96.0505,7.56777334,[Layer(33x16)]
0,106.2332,4.75969553,[Layer(11x32)]
0,114.5798,8.83700848,[Layer(55x32)]
0,135.2699,3.13278222,[Layer(33x8)]
0,136.1699,5.22046995,[Layer(11x64)]
0,137.5379,4.58409119,[Layer(11x16)]
0,149.0683,4.01006079,[Layer(11x64),Layer(11x16)]
0,154.5765,1.27003288,[Layer(33x16),Layer(dropoutx16)]
0,155.2070,13.15117931,[Layer(77x64)]
0,182.7418,3.17900634,[Layer(33x16),Layer(11x8)]
0,195.4241,1.75643945,[Layer(11x32),Layer(dropoutx16)]
0,214.6616,5.86589384,[Layer(11x16),Layer(55x32)]
0,215.2911,5.15488672,[Layer(77x64),Layer(55x32)]
0,228.3070,8.48281574,[Layer(11x32),Layer(33x32)]
0,228.3594,5.22229958,[Layer(33x8),Layer(55x64)]
1,282.0968,5.11828232,[Layer(33x16),Layer(11x16)]
1,298.0887,1.76983941,[Layer(55x32),Layer(dropoutx16)]
1,298.2196,4.04983807,[Layer(11x16),Layer(55x32),Layer(11x16)]
1,303.1316,6.76023340,[Layer(55x32),Layer(33x16)]
1,330.5747,3.57020640,[Layer(11x16),Layer(11x16)]
1,331.6218,6.82458067,[Layer(11x32),Layer(77x32)]
1,334.7409,14.88574886,[Layer(55x64)]
1,343.6472,2.33825326,[Layer(77x64),Layer(dropoutx8)]
1,382.7119,3.84341812,[Layer(55x32),Layer(77x16)]
1,417.2242,6.77411413,[Layer(77x64),Layer(77x64)]
2,493.4338,1.90800703,[Layer(55x32),Layer(dropoutx16),Layer(55x16)]
2,494.7461,4.22168064,[Layer(77x64),Layer(11x16),Layer(11x16)]
2,495.1523,4.51038837,[Layer(55x64),Layer(55x8)]
2,503.4627,1.65453541,[Layer(11x32),Layer(55x32),Layer(dropoutx16)]
2,521.3011,3.48211384,[Layer(11x32),Layer(77x32),Layer(55x16)]
2,564.7317,6.58560181,[Layer(55x32),Layer(77x64)]
2,567.2995,3.86024523,[Layer(77x64),Layer(77x64),Layer(33x8)]
2,569.9615,6.28275442,[Layer(55x64),Layer(11x16)]
2,577.9716,3.54314041,[Layer(11x16),Layer(55x32),Layer(11x16),Layer(55x16)]
2,580.3699,1.33268976,[Layer(55x32),Layer(77x16),Layer(dropoutx64)]
2,606.4441,1.54644227,[Layer(77x64),Layer(dropoutx8),Layer(77x8)]
2,610.9286,5.47024965,[Layer(77x64),Layer(77x64),Layer(55x32)]
2,730.7556,5.05574465,[Layer(55x32),Layer(77x64),Layer(77x64)]
2,762.0661,6.78500652,[Layer(77x64),Layer(77x64),Layer(11x64)]
== generation
0,92.5878,0.46618643,[Layer(dropoutx8)]
0,92.6156,3.30179119,[Layer(11x8)]
0,92.8668,0.42857730,[Layer(dropoutx32)]
0,96.0505,7.56777334,[Layer(33x16)]
0,106.2332,4.75969553,[Layer(11x32)]
0,114.5798,8.83700848,[Layer(55x32)]
0,135.2699,3.13278222,[Layer(33x8)]
0,136.1699,5.22046995,[Layer(11x64)]
0,137.5379,4.58409119,[Layer(11x16)]
0,149.0683,4.01006079,[Layer(11x64),Layer(11x16)]
0,154.5765,1.27003288,[Layer(33x16),Layer(dropoutx16)]
0,155.2070,13.15117931,[Layer(77x64)]
0,182.7418,3.17900634,[Layer(33x16),Layer(11x8)]
0,195.4241,1.75643945,[Layer(11x32),Layer(dropoutx16)]
0,214.6616,5.86589384,[Layer(11x16),Layer(55x32)]
0,215.2911,5.15488672,[Layer(77x64),Layer(55x32)]
0,228.3070,8.48281574,[Layer(11x32),Layer(33x32)]
0,228.3594,5.22229958,[Layer(33x8),Layer(55x64)]
1,282.0968,5.11828232,[Layer(33x16),Layer(11x16)]
1,298.0887,1.76983941,[Layer(55x32),Layer(dropoutx16)]
1,298.2196,4.04983807,[Layer(11x16),Layer(55x32),Layer(11x16)]
1,303.1316,6.76023340,[Layer(55x32),Layer(33x16)]
1,330.5747,3.57020640,[Layer(11x16),Layer(11x16)]
1,331.6218,6.82458067,[Layer(11x32),Layer(77x32)]
1,334.7409,14.88574886,[Layer(55x64)]
1,343.6472,2.33825326,[Layer(77x64),Layer(dropoutx8)]
1,382.7119,3.84341812,[Layer(55x32),Layer(77x16)]
1,417.2242,6.77411413,[Layer(77x64),Layer(77x64)]
2,493.4338,1.90800703,[Layer(55x32),Layer(dropoutx16),Layer(55x16)]
2,494.7461,4.22168064,[Layer(77x64),Layer(11x16),Layer(11x16)]
2,495.1523,4.51038837,[Layer(55x64),Layer(55x8)]
2,503.4627,1.65453541,[Layer(11x32),Layer(55x32),Layer(dropoutx16)]
2,521.3011,3.48211384,[Layer(11x32),Layer(77x32),Layer(55x16)]
2,564.7317,6.58560181,[Layer(55x32),Layer(77x64)]
2,567.2995,3.86024523,[Layer(77x64),Layer(77x64),Layer(33x8)]
2,569.9615,6.28275442,[Layer(55x64),Layer(11x16)]
2,577.9716,3.54314041,[Layer(11x16),Layer(55x32),Layer(11x16),Layer(55x16)]
2,580.3699,1.33268976,[Layer(55x32),Layer(77x16),Layer(dropoutx64)]
2,606.4441,1.54644227,[Layer(77x64),Layer(dropoutx8),Layer(77x8)]
2,610.9286,5.47024965,[Layer(77x64),Layer(77x64),Layer(55x32)]
2,730.7556,5.05574465,[Layer(55x32),Layer(77x64),Layer(77x64)]
2,762.0661,6.78500652,[Layer(77x64),Layer(77x64),Layer(11x64)]
3,813.8567,6.49250412,[Layer(55x16)]
3,829.2077,1.38536787,[Layer(55x64),Layer(11x16),Layer(dropoutx32)]
3,888.4259,2.54039860,[Layer(11x32),Layer(77x32),Layer(55x16),Layer(55x16)]
3,891.4098,3.67858315,[Layer(55x64),Layer(11x32),Layer(77x32),Layer(55x16)]
3,905.7309,4.44809341,[Layer(77x64),Layer(11x16),Layer(11x16),Layer(55x16)]
3,920.7628,6.52717686,[Layer(55x32),Layer(77x64),Layer(11x64)]
3,951.7907,3.70618129,[Layer(11x16),Layer(55x16)]
3,953.7474,3.32108331,[Layer(55x32),Layer(77x64),Layer(77x64),Layer(55x8)]
3,960.5906,3.81336904,[Layer(77x64),Layer(11x32),Layer(77x32),Layer(55x16)]
3,989.6742,3.74705291,[Layer(55x32),Layer(77x64),Layer(77x64),Layer(77x16)]
3,990.2921,1.83362961,[Layer(11x16),Layer(55x32),Layer(11x16),Layer(55x16),Layer(11x8)]
3,1020.2844,4.83389282,[Layer(77x64),Layer(77x64),Layer(77x64)]
3,1024.7485,1.32175982,[Layer(11x32),Layer(77x32),Layer(55x16),Layer(dropoutx16)]
3,1027.4699,3.91583514,[Layer(11x32),Layer(77x32),Layer(55x16),Layer(55x32)]
3,1104.8165,4.93378258,[Layer(11x32),Layer(55x32),Layer(77x64)]
== generation
0,92.5878,0.46618643,[Layer(dropoutx8)]
0,92.6156,3.30179119,[Layer(11x8)]
0,92.8668,0.42857730,[Layer(dropoutx32)]
0,96.0505,7.56777334,[Layer(33x16)]
0,106.2332,4.75969553,[Layer(11x32)]
0,114.5798,8.83700848,[Layer(55x32)]
0,135.2699,3.13278222,[Layer(33x8)]
0,136.1699,5.22046995,[Layer(11x64)]
0,137.5379,4.58409119,[Layer(11x16)]
0,149.0683,4.01006079,[Layer(11x64),Layer(11x16)]
0,154.5765,1.27003288,[Layer(33x16),Layer(dropoutx16)]
0,155.2070,13.15117931,[Layer(77x64)]
0,182.7418,3.17900634,[Layer(33x16),Layer(11x8)]
0,195.4241,1.75643945,[Layer(11x32),Layer(dropoutx16)]
0,214.6616,5.86589384,[Layer(11x16),Layer(55x32)]
0,215.2911,5.15488672,[Layer(77x64),Layer(55x32)]
0,228.3070,8.48281574,[Layer(11x32),Layer(33x32)]
0,228.3594,5.22229958,[Layer(33x8),Layer(55x64)]
1,282.0968,5.11828232,[Layer(33x16),Layer(11x16)]
1,298.0887,1.76983941,[Layer(55x32),Layer(dropoutx16)]
1,298.2196,4.04983807,[Layer(11x16),Layer(55x32),Layer(11x16)]
1,303.1316,6.76023340,[Layer(55x32),Layer(33x16)]
1,330.5747,3.57020640,[Layer(11x16),Layer(11x16)]
1,331.6218,6.82458067,[Layer(11x32),Layer(77x32)]
1,334.7409,14.88574886,[Layer(55x64)]
1,343.6472,2.33825326,[Layer(77x64),Layer(dropoutx8)]
1,382.7119,3.84341812,[Layer(55x32),Layer(77x16)]
1,417.2242,6.77411413,[Layer(77x64),Layer(77x64)]
2,493.4338,1.90800703,[Layer(55x32),Layer(dropoutx16),Layer(55x16)]
2,494.7461,4.22168064,[Layer(77x64),Layer(11x16),Layer(11x16)]
2,495.1523,4.51038837,[Layer(55x64),Layer(55x8)]
2,503.4627,1.65453541,[Layer(11x32),Layer(55x32),Layer(dropoutx16)]
2,521.3011,3.48211384,[Layer(11x32),Layer(77x32),Layer(55x16)]
2,564.7317,6.58560181,[Layer(55x32),Layer(77x64)]
2,567.2995,3.86024523,[Layer(77x64),Layer(77x64),Layer(33x8)]
2,569.9615,6.28275442,[Layer(55x64),Layer(11x16)]
2,577.9716,3.54314041,[Layer(11x16),Layer(55x32),Layer(11x16),Layer(55x16)]
2,580.3699,1.33268976,[Layer(55x32),Layer(77x16),Layer(dropoutx64)]
2,606.4441,1.54644227,[Layer(77x64),Layer(dropoutx8),Layer(77x8)]
2,610.9286,5.47024965,[Layer(77x64),Layer(77x64),Layer(55x32)]
2,730.7556,5.05574465,[Layer(55x32),Layer(77x64),Layer(77x64)]
2,762.0661,6.78500652,[Layer(77x64),Layer(77x64),Layer(11x64)]
3,813.8567,6.49250412,[Layer(55x16)]
3,829.2077,1.38536787,[Layer(55x64),Layer(11x16),Layer(dropoutx32)]
3,888.4259,2.54039860,[Layer(11x32),Layer(77x32),Layer(55x16),Layer(55x16)]
3,891.4098,3.67858315,[Layer(55x64),Layer(11x32),Layer(77x32),Layer(55x16)]
3,905.7309,4.44809341,[Layer(77x64),Layer(11x16),Layer(11x16),Layer(55x16)]
3,920.7628,6.52717686,[Layer(55x32),Layer(77x64),Layer(11x64)]
3,951.7907,3.70618129,[Layer(11x16),Layer(55x16)]
3,953.7474,3.32108331,[Layer(55x32),Layer(77x64),Layer(77x64),Layer(55x8)]
3,960.5906,3.81336904,[Layer(77x64),Layer(11x32),Layer(77x32),Layer(55x16)]
3,989.6742,3.74705291,[Layer(55x32),Layer(77x64),Layer(77x64),Layer(77x16)]
3,990.2921,1.83362961,[Layer(11x16),Layer(55x32),Layer(11x16),Layer(55x16),Layer(11x8)]
3,1020.2844,4.83389282,[Layer(77x64),Layer(77x64),Layer(77x64)]
3,1024.7485,1.32175982,[Layer(11x32),Layer(77x32),Layer(55x16),Layer(dropoutx16)]
3,1027.4699,3.91583514,[Layer(11x32),Layer(77x32),Layer(55x16),Layer(55x32)]
3,1104.8165,4.93378258,[Layer(11x32),Layer(55x32),Layer(77x64)]
4,1185.5639,3.22066736,[Layer(11x16),Layer(55x16),Layer(77x16)]
4,1197.3010,4.45289516,[Layer(11x32),Layer(55x32),Layer(11x16),Layer(55x16)]
4,1198.6901,5.66308165,[Layer(77x64),Layer(55x16)]
4,1200.5069,4.02717781,[Layer(77x64),Layer(11x16),Layer(77x16)]
4,1237.5668,6.10180664,[Layer(77x16)]
4,1252.3362,5.55185747,[Layer(55x32),Layer(77x64),Layer(55x32)]
4,1276.5575,4.14117002,[Layer(55x32),Layer(77x64),Layer(11x64),Layer(77x16)]
4,1292.0760,3.24362350,[Layer(55x64),Layer(11x32),Layer(77x32),Layer(55x16),Layer(11x64)]
4,1333.0020,3.04597020,[Layer(11x32),Layer(77x32),Layer(55x16),Layer(55x32),Layer(33x8)]
4,1365.4904,3.74853063,[Layer(77x64),Layer(77x64),Layer(77x64),Layer(55x32)]
4,1382.7797,3.46699166,[Layer(55x64),Layer(11x32),Layer(77x32),Layer(55x16),Layer(11x16)]
4,1408.1264,4.32329941,[Layer(77x64),Layer(11x32),Layer(77x32),Layer(55x16),Layer(33x64)]
4,1426.6352,2.49175382,[Layer(55x32),Layer(77x64),Layer(77x64),Layer(77x16),Layer(33x8)]
4,1463.6203,5.16136599,[Layer(77x64),Layer(77x64),Layer(77x64),Layer(11x32)]
== generation
0,92.5878,0.46618643,[Layer(dropoutx8)]
0,92.6156,3.30179119,[Layer(11x8)]
0,92.8668,0.42857730,[Layer(dropoutx32)]
0,96.0505,7.56777334,[Layer(33x16)]
0,106.2332,4.75969553,[Layer(11x32)]
0,114.5798,8.83700848,[Layer(55x32)]
0,135.2699,3.13278222,[Layer(33x8)]
0,136.1699,5.22046995,[Layer(11x64)]
0,137.5379,4.58409119,[Layer(11x16)]
0,149.0683,4.01006079,[Layer(11x64),Layer(11x16)]
0,154.5765,1.27003288,[Layer(33x16),Layer(dropoutx16)]
0,155.2070,13.15117931,[Layer(77x64)]
0,182.7418,3.17900634,[Layer(33x16),Layer(11x8)]
