0,87.3203,0.46522626,[Layer(dropoutx32)]
0,93.3952,0.46367759,[Layer(dropoutx8)]
0,93.9144,4.11495590,[Layer(33x8)]
0,94.6356,5.17426682,[Layer(77x8)]
0,95.0776,3.88642526,[Layer(55x8)]
0,108.1234,4.86852026,[Layer(11x32)]
0,135.4432,0.27970240,[Layer(dropoutx8),Layer(dropoutx8)]
0,138.6577,5.40920019,[Layer(11x64)]
0,150.3244,3.66888404,[Layer(55x8),Layer(77x16)]
0,154.5146,1.78818166,[Layer(11x32),Layer(dropoutx64)]
0,160.4787,0.78271240,[Layer(dropoutx32),Layer(55x32)]
0,169.1449,3.98988938,[Layer(77x8),Layer(33x16)]
0,170.0520,3.59669781,[Layer(77x64),Layer(33x8)]
0,181.5115,13.46904755,[Layer(77x64)]
0,198.3213,0.77259558,[Layer(dropoutx8),Layer(11x32)]
0,236.4603,4.84570312,[Layer(77x8),Layer(33x32)]
0,257.3209,14.83958244,[Layer(11x64),Layer(33x64)]
0,275.3537,6.63434744,[Layer(77x8),Layer(33x64)]
== generation
0,87.3203,0.46522626,[Layer(dropoutx32)]
0,93.3952,0.46367759,[Layer(dropoutx8)]
0,93.9144,4.11495590,[Layer(33x8)]
0,94.6356,5.17426682,[Layer(77x8)]
0,95.0776,3.88642526,[Layer(55x8)]
0,108.1234,4.86852026,[Layer(11x32)]
0,135.4432,0.27970240,[Layer(dropoutx8),Layer(dropoutx8)]
0,138.6577,5.40920019,[Layer(11x64)]
0,150.3244,3.66888404,[Layer(55x8),Layer(77x16)]
0,154.5146,1.78818166,[Layer(11x32),Layer(dropoutx64)]
0,160.4787,0.78271240,[Layer(dropoutx32),Layer(55x32)]
0,169.1449,3.98988938,[Layer(77x8),Layer(33x16)]
0,170.0520,3.59669781,[Layer(77x64),Layer(33x8)]
0,181.5115,13.46904755,[Layer(77x64)]
0,198.3213,0.77259558,[Layer(dropoutx8),Layer(11x32)]
0,236.4603,4.84570312,[Layer(77x8),Layer(33x32)]
0,257.3209,14.83958244,[Layer(11x64),Layer(33x64)]
0,275.3537,6.63434744,[Layer(77x8),Layer(33x64)]
1,327.5148,3.48453546,[Layer(11x64),Layer(11x8)]
1,340.6514,3.64884663,[Layer(55x8),Layer(33x16)]
1,360.3870,1.52837348,[Layer(77x8),Layer(33x32),Layer(dropoutx16)]
1,363.2696,1.50562942,[Layer(77x8),Layer(33x32),Layer(dropoutx8)]
1,366.9267,2.46531439,[Layer(77x8),Layer(33x32),Layer(77x8)]
1,390.7205,4.41776752,[Layer(77x8),Layer(33x64),Layer(33x32)]
1,400.2581,2.39990401,[Layer(77x8),Layer(33x64),Layer(dropoutx32)]
1,427.3563,4.18286562,[Layer(77x8),Layer(33x16),Layer(55x64)]
== generation
0,87.3203,0.46522626,[Layer(dropoutx32)]
0,93.3952,0.46367759,[Layer(dropoutx8)]
0,93.9144,4.11495590,[Layer(33x8)]
0,94.6356,5.17426682,[Layer(77x8)]
0,95.0776,3.88642526,[Layer(55x8)]
0,108.1234,4.86852026,[Layer(11x32)]
0,135.4432,0.27970240,[Layer(dropoutx8),Layer(dropoutx8)]
0,138.6577,5.40920019,[Layer(11x64)]
0,150.3244,3.66888404,[Layer(55x8),Layer(77x16)]
0,154.5146,1.78818166,[Layer(11x32),Layer(dropoutx64)]
0,160.4787,0.78271240,[Layer(dropoutx32),Layer(55x32)]
0,169.1449,3.98988938,[Layer(77x8),Layer(33x16)]
0,170.0520,3.59669781,[Layer(77x64),Layer(33x8)]
0,181.5115,13.46904755,[Layer(77x64)]
0,198.3213,0.77259558,[Layer(dropoutx8),Layer(11x32)]
0,236.4603,4.84570312,[Layer(77x8),Layer(33x32)]
0,257.3209,14.83958244,[Layer(11x64),Layer(33x64)]
0,275.3537,6.63434744,[Layer(77x8),Layer(33x64)]
1,327.5148,3.48453546,[Layer(11x64),Layer(11x8)]
1,340.6514,3.64884663,[Layer(55x8),Layer(33x16)]
1,360.3870,1.52837348,[Layer(77x8),Layer(33x32),Layer(dropoutx16)]
1,363.2696,1.50562942,[Layer(77x8),Layer(33x32),Layer(dropoutx8)]
1,366.9267,2.46531439,[Layer(77x8),Layer(33x32),Layer(77x8)]
1,390.7205,4.41776752,[Layer(77x8),Layer(33x64),Layer(33x32)]
1,400.2581,2.39990401,[Layer(77x8),Layer(33x64),Layer(dropoutx32)]
1,427.3563,4.18286562,[Layer(77x8),Layer(33x16),Layer(55x64)]
2,468.9146,0.42661399,[Layer(dropoutx16)]
2,478.4442,3.73001122,[Layer(77x8),Layer(11x8)]
2,503.4092,4.45969248,[Layer(55x8),Layer(33x16),Layer(33x16)]
2,518.0512,4.21978188,[Layer(11x64),Layer(11x8),Layer(55x32)]
2,532.5033,11.32406139,[Layer(33x32)]
2,548.5621,2.68509197,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8)]
2,552.1095,4.83769655,[Layer(11x64),Layer(33x64),Layer(33x32)]
2,559.0777,1.35855448,[Layer(77x8),Layer(33x64),Layer(dropoutx32),Layer(dropoutx32)]
2,565.8483,0.58951157,[Layer(77x8),Layer(33x32),Layer(77x8),Layer(dropoutx16)]
2,577.2791,2.00212860,[Layer(77x8),Layer(33x16),Layer(55x64),Layer(dropoutx32)]
2,590.8521,2.97810221,[Layer(55x8),Layer(33x16),Layer(77x8)]
2,612.5564,3.22568417,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(55x8)]
2,632.0922,1.16305470,[Layer(77x8),Layer(33x32),Layer(dropoutx16),Layer(dropoutx32)]
2,685.2768,1.74367094,[Layer(77x8),Layer(33x32),Layer(dropoutx16),Layer(55x64)]
== generation
0,87.3203,0.46522626,[Layer(dropoutx32)]
0,93.3952,0.46367759,[Layer(dropoutx8)]
0,93.9144,4.11495590,[Layer(33x8)]
0,94.6356,5.17426682,[Layer(77x8)]
0,95.0776,3.88642526,[Layer(55x8)]
0,108.1234,4.86852026,[Layer(11x32)]
0,135.4432,0.27970240,[Layer(dropoutx8),Layer(dropoutx8)]
0,138.6577,5.40920019,[Layer(11x64)]
0,150.3244,3.66888404,[Layer(55x8),Layer(77x16)]
0,154.5146,1.78818166,[Layer(11x32),Layer(dropoutx64)]
0,160.4787,0.78271240,[Layer(dropoutx32),Layer(55x32)]
0,169.1449,3.98988938,[Layer(77x8),Layer(33x16)]
0,170.0520,3.59669781,[Layer(77x64),Layer(33x8)]
0,181.5115,13.46904755,[Layer(77x64)]
0,198.3213,0.77259558,[Layer(dropoutx8),Layer(11x32)]
0,236.4603,4.84570312,[Layer(77x8),Layer(33x32)]
0,257.3209,14.83958244,[Layer(11x64),Layer(33x64)]
0,275.3537,6.63434744,[Layer(77x8),Layer(33x64)]
1,327.5148,3.48453546,[Layer(11x64),Layer(11x8)]
1,340.6514,3.64884663,[Layer(55x8),Layer(33x16)]
1,360.3870,1.52837348,[Layer(77x8),Layer(33x32),Layer(dropoutx16)]
1,363.2696,1.50562942,[Layer(77x8),Layer(33x32),Layer(dropoutx8)]
1,366.9267,2.46531439,[Layer(77x8),Layer(33x32),Layer(77x8)]
1,390.7205,4.41776752,[Layer(77x8),Layer(33x64),Layer(33x32)]
1,400.2581,2.39990401,[Layer(77x8),Layer(33x64),Layer(dropoutx32)]
1,427.3563,4.18286562,[Layer(77x8),Layer(33x16),Layer(55x64)]
2,468.9146,0.42661399,[Layer(dropoutx16)]
2,478.4442,3.73001122,[Layer(77x8),Layer(11x8)]
2,503.4092,4.45969248,[Layer(55x8),Layer(33x16),Layer(33x16)]
2,518.0512,4.21978188,[Layer(11x64),Layer(11x8),Layer(55x32)]
2,532.5033,11.32406139,[Layer(33x32)]
2,548.5621,2.68509197,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8)]
2,552.1095,4.83769655,[Layer(11x64),Layer(33x64),Layer(33x32)]
2,559.0777,1.35855448,[Layer(77x8),Layer(33x64),Layer(dropoutx32),Layer(dropoutx32)]
2,565.8483,0.58951157,[Layer(77x8),Layer(33x32),Layer(77x8),Layer(dropoutx16)]
2,577.2791,2.00212860,[Layer(77x8),Layer(33x16),Layer(55x64),Layer(dropoutx32)]
2,590.8521,2.97810221,[Layer(55x8),Layer(33x16),Layer(77x8)]
2,612.5564,3.22568417,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(55x8)]
2,632.0922,1.16305470,[Layer(77x8),Layer(33x32),Layer(dropoutx16),Layer(dropoutx32)]
2,685.2768,1.74367094,[Layer(77x8),Layer(33x32),Layer(dropoutx16),Layer(55x64)]
3,757.2880,3.38377237,[Layer(55x8),Layer(33x16),Layer(33x16),Layer(11x8)]
3,767.6564,5.18693447,[Layer(11x64),Layer(33x16),Layer(33x16)]
3,815.7289,2.33410048,[Layer(33x32),Layer(dropoutx16),Layer(55x64)]
3,818.9642,1.63752329,[Layer(55x8),Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8)]
3,820.3094,1.83586967,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8),Layer(77x8)]
3,830.4770,3.84976721,[Layer(33x32),Layer(55x8)]
3,836.1708,4.00423479,[Layer(55x8),Layer(33x16),Layer(33x16),Layer(55x64)]
3,843.8843,5.45313168,[Layer(11x64),Layer(33x64),Layer(33x32),Layer(11x64)]
3,849.2019,3.09331012,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32)]
3,862.8446,1.61537552,[Layer(77x8),Layer(33x32),Layer(dropoutx16),Layer(55x64),Layer(11x16)]
3,873.6263,3.68554950,[Layer(77x8),Layer(11x8),Layer(11x16)]
3,902.7807,2.26978350,[Layer(77x8),Layer(33x16),Layer(77x8)]
3,920.3418,2.63604879,[Layer(77x8),Layer(55x8),Layer(33x16),Layer(33x16)]
3,936.7233,3.30684328,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(55x8),Layer(11x16)]
3,942.2997,1.53056920,[Layer(77x8),Layer(33x32),Layer(dropoutx16),Layer(55x64),Layer(11x8)]
3,1041.1914,1.73308790,[Layer(77x8),Layer(33x16),Layer(55x64),Layer(dropoutx32),Layer(77x64)]
== generation
0,87.3203,0.46522626,[Layer(dropoutx32)]
0,93.3952,0.46367759,[Layer(dropoutx8)]
0,93.9144,4.11495590,[Layer(33x8)]
0,94.6356,5.17426682,[Layer(77x8)]
0,95.0776,3.88642526,[Layer(55x8)]
0,108.1234,4.86852026,[Layer(11x32)]
0,135.4432,0.27970240,[Layer(dropoutx8),Layer(dropoutx8)]
0,138.6577,5.40920019,[Layer(11x64)]
0,150.3244,3.66888404,[Layer(55x8),Layer(77x16)]
0,154.5146,1.78818166,[Layer(11x32),Layer(dropoutx64)]
0,160.4787,0.78271240,[Layer(dropoutx32),Layer(55x32)]
0,169.1449,3.98988938,[Layer(77x8),Layer(33x16)]
0,170.0520,3.59669781,[Layer(77x64),Layer(33x8)]
0,181.5115,13.46904755,[Layer(77x64)]
0,198.3213,0.77259558,[Layer(dropoutx8),Layer(11x32)]
0,236.4603,4.84570312,[Layer(77x8),Layer(33x32)]
0,257.3209,14.83958244,[Layer(11x64),Layer(33x64)]
0,275.3537,6.63434744,[Layer(77x8),Layer(33x64)]
1,327.5148,3.48453546,[Layer(11x64),Layer(11x8)]
1,340.6514,3.64884663,[Layer(55x8),Layer(33x16)]
1,360.3870,1.52837348,[Layer(77x8),Layer(33x32),Layer(dropoutx16)]
1,363.2696,1.50562942,[Layer(77x8),Layer(33x32),Layer(dropoutx8)]
1,366.9267,2.46531439,[Layer(77x8),Layer(33x32),Layer(77x8)]
1,390.7205,4.41776752,[Layer(77x8),Layer(33x64),Layer(33x32)]
1,400.2581,2.39990401,[Layer(77x8),Layer(33x64),Layer(dropoutx32)]
1,427.3563,4.18286562,[Layer(77x8),Layer(33x16),Layer(55x64)]
2,468.9146,0.42661399,[Layer(dropoutx16)]
2,478.4442,3.73001122,[Layer(77x8),Layer(11x8)]
2,503.4092,4.45969248,[Layer(55x8),Layer(33x16),Layer(33x16)]
2,518.0512,4.21978188,[Layer(11x64),Layer(11x8),Layer(55x32)]
2,532.5033,11.32406139,[Layer(33x32)]
2,548.5621,2.68509197,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8)]
2,552.1095,4.83769655,[Layer(11x64),Layer(33x64),Layer(33x32)]
2,559.0777,1.35855448,[Layer(77x8),Layer(33x64),Layer(dropoutx32),Layer(dropoutx32)]
2,565.8483,0.58951157,[Layer(77x8),Layer(33x32),Layer(77x8),Layer(dropoutx16)]
2,577.2791,2.00212860,[Layer(77x8),Layer(33x16),Layer(55x64),Layer(dropoutx32)]
2,590.8521,2.97810221,[Layer(55x8),Layer(33x16),Layer(77x8)]
2,612.5564,3.22568417,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(55x8)]
2,632.0922,1.16305470,[Layer(77x8),Layer(33x32),Layer(dropoutx16),Layer(dropoutx32)]
2,685.2768,1.74367094,[Layer(77x8),Layer(33x32),Layer(dropoutx16),Layer(55x64)]
3,757.2880,3.38377237,[Layer(55x8),Layer(33x16),Layer(33x16),Layer(11x8)]
3,767.6564,5.18693447,[Layer(11x64),Layer(33x16),Layer(33x16)]
3,815.7289,2.33410048,[Layer(33x32),Layer(dropoutx16),Layer(55x64)]
3,818.9642,1.63752329,[Layer(55x8),Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8)]
3,820.3094,1.83586967,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8),Layer(77x8)]
3,830.4770,3.84976721,[Layer(33x32),Layer(55x8)]
3,836.1708,4.00423479,[Layer(55x8),Layer(33x16),Layer(33x16),Layer(55x64)]
3,843.8843,5.45313168,[Layer(11x64),Layer(33x64),Layer(33x32),Layer(11x64)]
3,849.2019,3.09331012,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32)]
3,862.8446,1.61537552,[Layer(77x8),Layer(33x32),Layer(dropoutx16),Layer(55x64),Layer(11x16)]
3,873.6263,3.68554950,[Layer(77x8),Layer(11x8),Layer(11x16)]
3,902.7807,2.26978350,[Layer(77x8),Layer(33x16),Layer(77x8)]
3,920.3418,2.63604879,[Layer(77x8),Layer(55x8),Layer(33x16),Layer(33x16)]
3,936.7233,3.30684328,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(55x8),Layer(11x16)]
3,942.2997,1.53056920,[Layer(77x8),Layer(33x32),Layer(dropoutx16),Layer(55x64),Layer(11x8)]
3,1041.1914,1.73308790,[Layer(77x8),Layer(33x16),Layer(55x64),Layer(dropoutx32),Layer(77x64)]
4,1111.6347,2.94486856,[Layer(55x8),Layer(33x16),Layer(11x8),Layer(11x16)]
4,1115.4688,3.04835010,[Layer(77x8),Layer(11x8),Layer(11x16),Layer(33x16)]
4,1150.1422,2.82537246,[Layer(55x8),Layer(33x16),Layer(33x16),Layer(55x64),Layer(11x8)]
4,1171.0414,3.70001984,[Layer(33x32),Layer(33x64),Layer(33x32),Layer(55x8),Layer(11x16)]
4,1174.2260,1.85943532,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(55x8),Layer(11x16),Layer(33x16)]
4,1202.6030,1.39219737,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32),Layer(dropoutx64)]
4,1220.8910,3.28217840,[Layer(11x64),Layer(33x16),Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32)]
4,1231.3630,1.73701155,[Layer(55x8),Layer(33x16),Layer(33x16),Layer(55x8)]
4,1246.7050,3.32134867,[Layer(11x64),Layer(33x64),Layer(77x8),Layer(33x64),Layer(33x32),Layer(55x8),Layer(11x16)]
4,1248.4828,4.29396486,[Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32)]
4,1274.5302,3.42604017,[Layer(33x32),Layer(55x8),Layer(33x8)]
4,1277.2709,1.87856770,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32),Layer(55x16)]
4,1277.3445,3.21167183,[Layer(55x8),Layer(33x16),Layer(33x16),Layer(11x8),Layer(55x32)]
4,1295.0941,2.50939822,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(55x8),Layer(55x8)]
4,1322.9101,2.66054296,[Layer(77x8),Layer(33x64),Layer(33x16),Layer(33x16),Layer(11x8)]
4,1335.9603,13.40520096,[Layer(55x64)]
== generation
0,87.3203,0.46522626,[Layer(dropoutx32)]
0,93.3952,0.46367759,[Layer(dropoutx8)]
0,93.9144,4.11495590,[Layer(33x8)]
0,94.6356,5.17426682,[Layer(77x8)]
0,95.0776,3.88642526,[Layer(55x8)]
0,108.1234,4.86852026,[Layer(11x32)]
0,135.4432,0.27970240,[Layer(dropoutx8),Layer(dropoutx8)]
0,138.6577,5.40920019,[Layer(11x64)]
0,150.3244,3.66888404,[Layer(55x8),Layer(77x16)]
0,154.5146,1.78818166,[Layer(11x32),Layer(dropoutx64)]
0,160.4787,0.78271240,[Layer(dropoutx32),Layer(55x32)]
0,169.1449,3.98988938,[Layer(77x8),Layer(33x16)]
0,170.0520,3.59669781,[Layer(77x64),Layer(33x8)]
0,181.5115,13.46904755,[Layer(77x64)]
0,198.3213,0.77259558,[Layer(dropoutx8),Layer(11x32)]
0,236.4603,4.84570312,[Layer(77x8),Layer(33x32)]
0,257.3209,14.83958244,[Layer(11x64),Layer(33x64)]
0,275.3537,6.63434744,[Layer(77x8),Layer(33x64)]
1,327.5148,3.48453546,[Layer(11x64),Layer(11x8)]
1,340.6514,3.64884663,[Layer(55x8),Layer(33x16)]
1,360.3870,1.52837348,[Layer(77x8),Layer(33x32),Layer(dropoutx16)]
1,363.2696,1.50562942,[Layer(77x8),Layer(33x32),Layer(dropoutx8)]
1,366.9267,2.46531439,[Layer(77x8),Layer(33x32),Layer(77x8)]
1,390.7205,4.41776752,[Layer(77x8),Layer(33x64),Layer(33x32)]
1,400.2581,2.39990401,[Layer(77x8),Layer(33x64),Layer(dropoutx32)]
1,427.3563,4.18286562,[Layer(77x8),Layer(33x16),Layer(55x64)]
2,468.9146,0.42661399,[Layer(dropoutx16)]
2,478.4442,3.73001122,[Layer(77x8),Layer(11x8)]
2,503.4092,4.45969248,[Layer(55x8),Layer(33x16),Layer(33x16)]
2,518.0512,4.21978188,[Layer(11x64),Layer(11x8),Layer(55x32)]
2,532.5033,11.32406139,[Layer(33x32)]
2,548.5621,2.68509197,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8)]
2,552.1095,4.83769655,[Layer(11x64),Layer(33x64),Layer(33x32)]
2,559.0777,1.35855448,[Layer(77x8),Layer(33x64),Layer(dropoutx32),Layer(dropoutx32)]
2,565.8483,0.58951157,[Layer(77x8),Layer(33x32),Layer(77x8),Layer(dropoutx16)]
2,577.2791,2.00212860,[Layer(77x8),Layer(33x16),Layer(55x64),Layer(dropoutx32)]
2,590.8521,2.97810221,[Layer(55x8),Layer(33x16),Layer(77x8)]
2,612.5564,3.22568417,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(55x8)]
2,632.0922,1.16305470,[Layer(77x8),Layer(33x32),Layer(dropoutx16),Layer(dropoutx32)]
2,685.2768,1.74367094,[Layer(77x8),Layer(33x32),Layer(dropoutx16),Layer(55x64)]
3,757.2880,3.38377237,[Layer(55x8),Layer(33x16),Layer(33x16),Layer(11x8)]
3,767.6564,5.18693447,[Layer(11x64),Layer(33x16),Layer(33x16)]
3,815.7289,2.33410048,[Layer(33x32),Layer(dropoutx16),Layer(55x64)]
3,818.9642,1.63752329,[Layer(55x8),Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8)]
3,820.3094,1.83586967,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8),Layer(77x8)]
3,830.4770,3.84976721,[Layer(33x32),Layer(55x8)]
3,836.1708,4.00423479,[Layer(55x8),Layer(33x16),Layer(33x16),Layer(55x64)]
3,843.8843,5.45313168,[Layer(11x64),Layer(33x64),Layer(33x32),Layer(11x64)]
3,849.2019,3.09331012,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32)]
3,862.8446,1.61537552,[Layer(77x8),Layer(33x32),Layer(dropoutx16),Layer(55x64),Layer(11x16)]
3,873.6263,3.68554950,[Layer(77x8),Layer(11x8),Layer(11x16)]
3,902.7807,2.26978350,[Layer(77x8),Layer(33x16),Layer(77x8)]
3,920.3418,2.63604879,[Layer(77x8),Layer(55x8),Layer(33x16),Layer(33x16)]
3,936.7233,3.30684328,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(55x8),Layer(11x16)]
3,942.2997,1.53056920,[Layer(77x8),Layer(33x32),Layer(dropoutx16),Layer(55x64),Layer(11x8)]
3,1041.1914,1.73308790,[Layer(77x8),Layer(33x16),Layer(55x64),Layer(dropoutx32),Layer(77x64)]
4,1111.6347,2.94486856,[Layer(55x8),Layer(33x16),Layer(11x8),Layer(11x16)]
4,1115.4688,3.04835010,[Layer(77x8),Layer(11x8),Layer(11x16),Layer(33x16)]
4,1150.1422,2.82537246,[Layer(55x8),Layer(33x16),Layer(33x16),Layer(55x64),Layer(11x8)]
4,1171.0414,3.70001984,[Layer(33x32),Layer(33x64),Layer(33x32),Layer(55x8),Layer(11x16)]
4,1174.2260,1.85943532,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(55x8),Layer(11x16),Layer(33x16)]
4,1202.6030,1.39219737,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32),Layer(dropoutx64)]
4,1220.8910,3.28217840,[Layer(11x64),Layer(33x16),Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32)]
4,1231.3630,1.73701155,[Layer(55x8),Layer(33x16),Layer(33x16),Layer(55x8)]
4,1246.7050,3.32134867,[Layer(11x64),Layer(33x64),Layer(77x8),Layer(33x64),Layer(33x32),Layer(55x8),Layer(11x16)]
4,1248.4828,4.29396486,[Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32)]
4,1274.5302,3.42604017,[Layer(33x32),Layer(55x8),Layer(33x8)]
4,1277.2709,1.87856770,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32),Layer(55x16)]
4,1277.3445,3.21167183,[Layer(55x8),Layer(33x16),Layer(33x16),Layer(11x8),Layer(55x32)]
4,1295.0941,2.50939822,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(55x8),Layer(55x8)]
4,1322.9101,2.66054296,[Layer(77x8),Layer(33x64),Layer(33x16),Layer(33x16),Layer(11x8)]
4,1335.9603,13.40520096,[Layer(55x64)]
5,1411.5338,0.71925211,[Layer(33x32),Layer(55x8),Layer(33x8),Layer(dropoutx8)]
5,1436.2469,8.15738201,[Layer(55x64),Layer(33x32)]
5,1444.4723,4.17337561,[Layer(33x32),Layer(77x8),Layer(33x32)]
5,1451.7365,8.66724110,[Layer(55x64),Layer(55x32)]
5,1458.6531,1.37940955,[Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32),Layer(11x8)]
5,1469.6330,3.01834297,[Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32),Layer(33x8)]
5,1471.7258,2.14522839,[Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32),Layer(33x16)]
5,1520.9010,3.23831940,[Layer(11x64),Layer(33x64),Layer(77x8),Layer(33x64),Layer(11x16),Layer(33x16)]
5,1526.4214,1.65596914,[Layer(77x8),Layer(11x8),Layer(11x16),Layer(33x16),Layer(33x8)]
5,1529.3013,3.69816637,[Layer(11x8),Layer(11x16),Layer(33x16)]
5,1535.7206,3.58687282,[Layer(77x8),Layer(11x8),Layer(11x16),Layer(33x32)]
5,1541.0531,1.45411873,[Layer(11x64),Layer(33x64),Layer(33x32),Layer(55x8),Layer(11x16)]
5,1551.2965,0.22504978,[Layer(55x8),Layer(33x16),Layer(33x16),Layer(33x16),Layer(55x64),Layer(11x8)]
5,1557.2425,3.38083315,[Layer(55x8),Layer(33x32),Layer(55x8),Layer(11x16)]
5,1584.5559,3.51944256,[Layer(33x64),Layer(33x32),Layer(77x8),Layer(33x32),Layer(11x16)]
== generation
0,87.3203,0.46522626,[Layer(dropoutx32)]
0,93.3952,0.46367759,[Layer(dropoutx8)]
0,93.9144,4.11495590,[Layer(33x8)]
0,94.6356,5.17426682,[Layer(77x8)]
0,95.0776,3.88642526,[Layer(55x8)]
0,108.1234,4.86852026,[Layer(11x32)]
0,135.4432,0.27970240,[Layer(dropoutx8),Layer(dropoutx8)]
0,138.6577,5.40920019,[Layer(11x64)]
0,150.3244,3.66888404,[Layer(55x8),Layer(77x16)]
0,154.5146,1.78818166,[Layer(11x32),Layer(dropoutx64)]
0,160.4787,0.78271240,[Layer(dropoutx32),Layer(55x32)]
0,169.1449,3.98988938,[Layer(77x8),Layer(33x16)]
0,170.0520,3.59669781,[Layer(77x64),Layer(33x8)]
0,181.5115,13.46904755,[Layer(77x64)]
0,198.3213,0.77259558,[Layer(dropoutx8),Layer(11x32)]
0,236.4603,4.84570312,[Layer(77x8),Layer(33x32)]
0,257.3209,14.83958244,[Layer(11x64),Layer(33x64)]
0,275.3537,6.63434744,[Layer(77x8),Layer(33x64)]
1,327.5148,3.48453546,[Layer(11x64),Layer(11x8)]
1,340.6514,3.64884663,[Layer(55x8),Layer(33x16)]
1,360.3870,1.52837348,[Layer(77x8),Layer(33x32),Layer(dropoutx16)]
1,363.2696,1.50562942,[Layer(77x8),Layer(33x32),Layer(dropoutx8)]
1,366.9267,2.46531439,[Layer(77x8),Layer(33x32),Layer(77x8)]
1,390.7205,4.41776752,[Layer(77x8),Layer(33x64),Layer(33x32)]
1,400.2581,2.39990401,[Layer(77x8),Layer(33x64),Layer(dropoutx32)]
1,427.3563,4.18286562,[Layer(77x8),Layer(33x16),Layer(55x64)]
2,468.9146,0.42661399,[Layer(dropoutx16)]
2,478.4442,3.73001122,[Layer(77x8),Layer(11x8)]
2,503.4092,4.45969248,[Layer(55x8),Layer(33x16),Layer(33x16)]
2,518.0512,4.21978188,[Layer(11x64),Layer(11x8),Layer(55x32)]
2,532.5033,11.32406139,[Layer(33x32)]
2,548.5621,2.68509197,[Layer(77x8),Layer(33x64),Layer(33x32),Layer(77x8)]
2,552.1095,4.83769655,[Layer(11x64),Layer(33x64),Layer(33x32)]
2,559.0777,1.35855448,[Layer(77x8),Layer(33x64),Layer(dropoutx32),Layer(dropoutx32)]
2,565.8483,0.58951157,[Layer(77x8),Layer(33x32),Layer(77x8),Layer(dropoutx16)]
2,577.2791,2.00212860,[Layer(77x8),Layer(33x16),Layer(55x64),Layer(dropoutx32)]
2,590.8521,2.97810221,[Layer(55x8),Layer(33x16),Layer(77x8)]
