0,127.5812,0.66740000,[IN]Layer(33x16)[OUT]
0,128.5385,0.74180000,[IN]Layer(33x32)[OUT]
0,131.0489,0.70680000,[IN]Layer(55x16)[OUT]
0,196.9744,0.76640000,[IN]Layer(33x64)[OUT]
0,305.0885,0.74620000,[IN]Layer(55x64)[OUT]
0,346.6910,0.74860000,[IN]Layer(33x16)Layer(55x32)[OUT]
0,410.0623,0.75000000,[IN]Layer(33x128)[OUT]
0,429.9615,0.74020000,[IN]Layer(55x32)[OUT]
0,489.6247,0.75300000,[IN]Layer(55x16)Layer(33x64)[OUT]
0,493.3234,0.75060000,[IN]Layer(33x64)Layer(33x64)[OUT]
0,497.2990,0.69800000,[IN]Layer(55x128)Layer(55x16)[OUT]
0,574.3857,0.72240000,[IN]Layer(33x32)Layer(55x16)[OUT]
0,750.2244,0.72620000,[IN]Layer(55x128)[OUT]
0,770.0055,0.70540000,[IN]Layer(55x128)Layer(55x32)[OUT]
0,799.4860,0.72400000,[IN]Layer(33x128)Layer(55x32)[OUT]
0,1059.9918,0.72820000,[IN]Layer(33x64)Layer(55x64)[OUT]
0,1764.8838,0.76720000,[IN]Layer(33x16)Layer(55x128)[OUT]
0,2115.0326,0.10340000,[IN]Layer(55x128)Layer(33x128)[OUT]
0,127.5812,0.66740000,[IN]Layer(33x16)[OUT]
0,128.5385,0.74180000,[IN]Layer(33x32)[OUT]
0,131.0489,0.70680000,[IN]Layer(55x16)[OUT]
0,196.9744,0.76640000,[IN]Layer(33x64)[OUT]
0,305.0885,0.74620000,[IN]Layer(55x64)[OUT]
0,346.6910,0.74860000,[IN]Layer(33x16)Layer(55x32)[OUT]
0,410.0623,0.75000000,[IN]Layer(33x128)[OUT]
0,429.9615,0.74020000,[IN]Layer(55x32)[OUT]
0,489.6247,0.75300000,[IN]Layer(55x16)Layer(33x64)[OUT]
0,493.3234,0.75060000,[IN]Layer(33x64)Layer(33x64)[OUT]
0,497.2990,0.69800000,[IN]Layer(55x128)Layer(55x16)[OUT]
0,574.3857,0.72240000,[IN]Layer(33x32)Layer(55x16)[OUT]
0,750.2244,0.72620000,[IN]Layer(55x128)[OUT]
0,770.0055,0.70540000,[IN]Layer(55x128)Layer(55x32)[OUT]
0,799.4860,0.72400000,[IN]Layer(33x128)Layer(55x32)[OUT]
0,1059.9918,0.72820000,[IN]Layer(33x64)Layer(55x64)[OUT]
0,1764.8838,0.76720000,[IN]Layer(33x16)Layer(55x128)[OUT]
0,2115.0326,0.10340000,[IN]Layer(55x128)Layer(33x128)[OUT]
1,2237.0860,0.71480000,[IN]Layer(33x32)Layer(33x16)[OUT]
1,2319.6741,0.75100000,[IN]Layer(33x64)Layer(33x32)[OUT]
1,2341.0764,0.73620000,[IN]Layer(33x128)Layer(33x16)[OUT]
1,2367.6855,0.72520000,[IN]Layer(33x16)Layer(55x16)[OUT]
1,2416.7802,0.74000000,[IN]Layer(55x16)Layer(55x32)[OUT]
1,2451.9455,0.74480000,[IN]Layer(55x32)Layer(55x32)[OUT]
1,2810.8863,0.68400000,[IN]Layer(55x128)Layer(33x64)[OUT]
1,2821.1777,0.72560000,[IN]Layer(33x64)Layer(55x64)Layer(55x16)[OUT]
1,3021.2189,0.10080000,[IN]Layer(33x16)Layer(55x64)Layer(33x64)[OUT]
1,3617.3767,0.09700000,[IN]Layer(33x64)Layer(33x64)Layer(33x128)[OUT]
1,3865.3843,0.09880000,[IN]Layer(33x64)Layer(55x128)[OUT]
1,4906.2546,0.09940000,[IN]Layer(55x32)Layer(55x128)[OUT]
1,4938.9952,0.10060000,[IN]Layer(55x64)Layer(55x128)[OUT]
