0,125.6262,0.66100000,[IN]Layer(3113x20)[OUT]
0,244.2241,0.70900000,[IN]Layer(33x20)[OUT]
0,362.9335,0.69020000,[IN]Layer(55x20)[OUT]
0,480.3590,0.66320000,[IN]Layer(55x10)[OUT]
0,597.5933,0.58520000,[IN]Layer(55x5)[OUT]
0,712.5590,0.59360000,[IN]Layer(3113x10)[OUT]
0,848.4272,0.09720000,[IN]Layer(5115x10)[OUT]
0,958.7035,0.64540000,[IN]Layer(33x10)[OUT]
0,1074.3845,0.57440000,[IN]Layer(3113x20)Layer(33x5)[OUT]
0,1184.8144,0.53940000,[IN]Layer(5115x5)[OUT]
0,1391.1798,0.09360000,[IN]Layer(33x20)Layer(5115x5)[OUT]
0,1501.0653,0.51120000,[IN]Layer(33x5)[OUT]
0,1616.3818,0.69800000,[IN]Layer(33x20)Layer(55x10)[OUT]
0,1770.9505,0.09640000,[IN]Layer(55x10)Layer(5115x5)[OUT]
0,1975.6075,0.72960000,[IN]Layer(55x20)Layer(55x20)[OUT]
0,2168.3099,0.62180000,[IN]Layer(55x5)Layer(3113x20)[OUT]
0,2333.7085,0.10140000,[IN]Layer(5115x10)Layer(33x5)[OUT]
0,2509.1129,0.09520000,[IN]Layer(3113x10)Layer(3113x10)[OUT]
0,2814.4381,0.10020000,[IN]Layer(3113x10)Layer(3113x20)[OUT]
0,3002.5980,0.09600000,[IN]Layer(5115x10)Layer(55x5)[OUT]
0,3113.6999,0.66800000,[IN]Layer(33x10)Layer(55x10)[OUT]
0,3279.1681,0.72940000,[IN]Layer(33x20)Layer(55x20)[OUT]
1,3279.1696,-1.00000000,[IN]Layer(33x10)[OUT]
1,3390.1325,0.64540000,[IN]Layer(33x10)[OUT]
1,3390.1326,-1.00000000,[IN]Layer(33x20)Layer(55x10)[OUT]
1,3505.4740,0.68600000,[IN]Layer(33x20)Layer(55x10)[OUT]
1,3505.4741,-1.00000000,[IN]Layer(3113x10)[OUT]
1,3615.5303,0.59400000,[IN]Layer(3113x10)[OUT]
1,3615.5304,-1.00000000,[IN]Layer(33x5)[OUT]
1,3725.1784,0.53880000,[IN]Layer(33x5)[OUT]
1,3835.2126,0.61180000,[IN]Layer(33x10)Layer(55x5)[OUT]
1,4076.5208,0.09800000,[IN]Layer(33x10)Layer(55x10)Layer(5115x5)[OUT]
1,4282.8775,0.63100000,[IN]Layer(33x10)Layer(5115x10)[OUT]
1,4466.8885,0.09240000,[IN]Layer(33x20)Layer(55x10)Layer(3113x5)[OUT]
1,4583.1496,0.68040000,[IN]Layer(33x10)Layer(33x20)[OUT]
1,4912.9761,0.10480000,[IN]Layer(5115x20)Layer(55x10)[OUT]
1,5112.9331,0.10140000,[IN]Layer(3113x20)Layer(33x5)Layer(3113x5)[OUT]
1,5366.2312,0.09940000,[IN]Layer(3113x10)Layer(55x20)[OUT]
1,5515.4192,0.09980000,[IN]Layer(3113x10)Layer(55x10)[OUT]
1,5796.8113,0.73200000,[IN]Layer(33x20)Layer(55x10)Layer(55x20)[OUT]
1,5908.5827,0.62780000,[IN]Layer(33x5)Layer(33x10)[OUT]
1,6018.6450,0.47000000,[IN]Layer(3113x5)[OUT]
2,6018.6465,-1.00000000,[IN]Layer(33x20)Layer(55x10)[OUT]
2,6134.0374,0.68580000,[IN]Layer(33x20)Layer(55x10)[OUT]
2,6134.0375,-1.00000000,[IN]Layer(33x10)[OUT]
2,6244.7782,0.61660000,[IN]Layer(33x10)[OUT]
2,6244.7783,-1.00000000,[IN]Layer(5115x10)Layer(55x5)[OUT]
2,6432.7473,0.09880000,[IN]Layer(5115x10)Layer(55x5)[OUT]
2,6432.7473,-1.00000000,[IN]Layer(33x20)Layer(55x10)[OUT]
2,6548.2163,0.69040000,[IN]Layer(33x20)Layer(55x10)[OUT]
2,6548.2163,-1.00000000,[IN]Layer(33x20)Layer(55x10)[OUT]
2,6663.6991,0.69060000,[IN]Layer(33x20)Layer(55x10)[OUT]
2,6663.6992,-1.00000000,[IN]Layer(55x5)[OUT]
2,6773.9263,0.57960000,[IN]Layer(55x5)[OUT]
2,6773.9264,-1.00000000,[IN]Layer(33x10)[OUT]
2,6883.5511,0.64200000,[IN]Layer(33x10)[OUT]
2,6883.5512,-1.00000000,[IN]Layer(33x20)Layer(55x10)Layer(3113x5)[OUT]
2,7067.3802,0.09920000,[IN]Layer(33x20)Layer(55x10)Layer(3113x5)[OUT]
2,7179.9343,0.64320000,[IN]Layer(55x10)Layer(55x10)[OUT]
